"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"R2NCD6DGOUCNEQ",5,40,47,"N","N"
"ROJFO2WP36W02",5,17,20,"N","Y"
"R1HZVLOE8IR5Q3",5,27,32,"N","Y"
"R20L4ZRLSUIL8G",1,21,22,"N","Y"
"R2XNPR4H119FRU",2,15,23,"N","Y"
"ROVZLLRM0DNRC",1,38,43,"N","Y"
"R2SF6AP29CWX2F",1,30,32,"N","N"
"R3AE1F1W3V6I7E",5,35,38,"N","N"
"R14LVLV8SRQX4Y",1,18,22,"N","Y"
"R277N79ESV631B",5,49,49,"N","Y"
"REZQ832UJP8QA",5,117,128,"N","Y"
"R39IBSFGFDBEEB",1,27,28,"N","N"
"RHO8I9G2JBWCB",1,16,21,"N","Y"
"R3D7VM2PU4Q5HF",3,30,30,"N","Y"
"R1QVJC2W7V41JF",5,21,22,"N","Y"
"R3W3QINCPNY4XO",5,35,38,"N","Y"
"R27NH2EC1DFC0Y",5,20,24,"N","Y"
"R3601SE2Y2WIP4",5,30,31,"N","Y"
"R1BHBPG93TO5IA",1,36,47,"N","Y"
"R14FRP3E7PZ8BB",1,23,25,"N","Y"
"R20H6W0K7U6KQ",5,361,384,"N","Y"
"RQEF2RLILAIVP",5,20,21,"N","Y"
"R2XQII1VN83PKB",5,106,119,"N","Y"
"RMD8C1HEDXH7V",5,31,32,"N","Y"
"R3OR0WNRW8P8HY",5,44,46,"N","Y"
"R2N2SSF5PON8DJ",5,19,21,"N","N"
"R2UP127KB7GQB0",5,22,22,"N","Y"
"R23F9ULE1VVPMB",5,29,31,"N","Y"
"R1UYIX2J2QVC3C",5,34,36,"N","N"
"R28IYEODPK06N4",5,19,27,"N","N"
"R2U3T8PQFFZRS5",3,27,28,"N","Y"
"RBTUST7M3TND",5,35,36,"N","Y"
"R14CW7IV4PTYGP",5,19,21,"N","Y"
"RTPH4DW9PLWDS",5,26,28,"N","Y"
"R14ONNFN1ZT2LY",5,69,71,"N","N"
"R3IYLFPISUW6VQ",1,21,32,"N","N"
"R3J7KUITMADGE3",4,29,30,"N","Y"
"R2F6R3AYRCU4PU",5,54,60,"N","Y"
"R3JEDDN0PUKHWN",5,39,39,"N","Y"
"RU3I43G55QT5B",5,38,39,"N","Y"
"R3OB0SQL4XUGPC",3,62,68,"N","Y"
"R1SPK9UUXHUKM7",4,18,20,"N","Y"
"R2G4HVF5W16PCL",5,43,45,"N","Y"
"R10FTNRCA48SDA",1,32,35,"N","Y"
"R3ALHO2TAYITTB",3,60,73,"N","N"
"R1DNME0PGDXIOQ",5,17,20,"N","N"
"R1YKFRVFOM8IKL",5,56,64,"N","Y"
"R15QQYXVH6HAT0",2,20,23,"N","Y"
"RSGUA9MIEJH75",5,20,23,"N","Y"
"R3OEKXGQL5V967",2,144,145,"N","Y"
"R37OXHCM4N979S",5,30,30,"N","Y"
"R2PJ0B6JERCACO",1,19,20,"N","Y"
"R39KJBW3ES090E",2,32,33,"N","Y"
"R1TJ6PKD2PCNPY",5,53,55,"N","Y"
"R2R1Q9HQ93CUWD",5,23,23,"N","Y"
"R3K9YRMBLNJI2W",5,44,45,"N","Y"
"R3QXSZI22EHB9Q",5,37,39,"N","Y"
"R1DF5BLAPIJ9HA",5,45,50,"N","N"
"R2AULN1TYEHXAY",5,19,21,"N","Y"
"RPSGNSJGHYJOY",5,21,22,"N","Y"
"RMQL7R35OQM5H",5,489,553,"N","Y"
"R12HDPGYH3UDRI",3,16,20,"N","Y"
"R24L50RUXRFEH6",1,29,43,"N","Y"
"R2FEZ3PAEOFYMX",1,18,21,"N","Y"
"RMKW4H93K0UEG",1,40,43,"N","Y"
"R2PAOHNRBJAEET",4,21,22,"N","Y"
"R16HH565M3UT3O",5,81,83,"N","Y"
"RDJKZJWZ7NARQ",5,103,106,"N","Y"
"R11TYXAXGQCNWP",5,24,34,"N","N"
"R3IJ826DY0NN93",5,25,26,"N","N"
"R1PB15KFROUJFX",4,18,24,"N","Y"
"R3TBZQ6259L35A",5,26,27,"N","Y"
"R2X8R4I1958Q8D",5,75,94,"N","N"
"R1PJAAADDWAGSP",4,23,23,"N","Y"
"R3DSUNKIK6SU0H",3,63,74,"N","N"
"R32NLWU6VPXI0R",1,55,70,"N","Y"
"R3821L2F0DL0QW",5,27,29,"N","N"
"R1OHRXMS0O7C78",5,53,56,"N","Y"
"R33RCOVS5WEOEA",5,28,29,"N","Y"
"R24139C01TG0VO",1,16,22,"N","Y"
"R3VGOMUJWNXHCN",1,21,23,"N","N"
"R31LDI7N1E2V98",5,30,32,"N","Y"
"R3FKGM8DT5EGO5",4,230,232,"N","Y"
"R24TVCB6R2VR75",5,22,24,"N","Y"
"R2N4GGQT0TJH0M",5,21,22,"N","N"
"R35VOQD8TVKQNL",5,32,32,"N","N"
"R3A2ZUDBT9P0EL",5,30,30,"N","Y"
"RT2YPN1J2564I",5,50,51,"N","Y"
"RHSB1ZBQR3RHX",3,29,33,"N","N"
"R2FHSQIRYY2LKZ",1,41,43,"N","N"
"R2CAVOMFR19Z10",4,84,107,"N","N"
"R1H6N89KX824GF",3,20,28,"N","Y"
"R5GQ0C8BWC8KL",1,46,49,"N","Y"
"R227YDXEQ839LI",5,40,48,"N","N"
"RDPKDNS2I7CMD",1,14,21,"N","N"
"R3CYR12R0ETSFW",3,48,61,"N","Y"
"R3LK1XFP0G95PP",2,13,24,"N","Y"
"R2A2QYHXETKUG8",2,23,24,"N","Y"
"R27J1BI5A4B276",5,92,92,"N","Y"
"R193UZOBTS1DZQ",5,23,24,"N","Y"
"RNO48EMYKOWJ6",5,63,67,"N","Y"
"R1VAGT3CYF2VXN",5,42,43,"N","Y"
"RK6M75D3BINOW",3,18,22,"N","N"
"R3DAZ7HIZY56OP",5,19,21,"N","Y"
"RCGTKRR4F7APR",1,25,35,"N","N"
"R34BB50D5NBDPC",1,37,47,"N","Y"
"R2JCTOVK471PTZ",4,35,36,"N","Y"
"R2F2AF8DBX09P0",5,14,20,"N","Y"
"R1YTE5EEGEBOXM",3,19,22,"N","Y"
"R19DMNKXG4BDIA",5,23,24,"N","Y"
"R1OS0IVLSJ1ITD",3,22,23,"N","Y"
"RO6JUG0SEMA1O",1,28,32,"N","N"
"R3PGRG3UAX97F6",5,33,37,"N","N"
"R3LFQ6SBLMH8YB",5,16,21,"N","Y"
"RGAA4ZVCJ6SI1",5,25,27,"N","Y"
"R2GQ19FXCZBHWM",5,33,33,"N","Y"
"R2GOONUZKI32FP",5,46,49,"N","Y"
"R3OK56T6I43OQY",1,27,29,"N","Y"
"R3PPXR9K4XQEHN",4,2208,2416,"N","Y"
"RDBU5308DKNEW",1,23,35,"N","Y"
"R285ESMLZORVSM",5,48,53,"N","Y"
"R3B6SJGS8QEGMI",3,41,47,"N","Y"
"RQSHJ4IBVX0NF",5,24,30,"N","Y"
"R2Q06MRZ0XEABK",5,25,25,"N","Y"
"R2CJGR0T9ZXLDM",5,32,37,"N","Y"
"R1FKL03KTXCYIN",2,18,20,"N","Y"
"R1OUFZEEGWSF6I",5,36,36,"N","Y"
"R1ZHI9CXYLOHW4",5,36,39,"N","N"
"R2HWROQHSBOXDR",5,38,43,"N","Y"
"R161Z0Z7QIUCN6",5,19,21,"N","Y"
"R1R90HKXLBYZLH",5,18,21,"N","Y"
"R3IMTX8TRBMPHI",4,21,22,"N","Y"
"R38OLHMYW5E6MR",5,25,27,"N","N"
"R3352LGWVDO7TJ",4,255,264,"N","N"
"R2OKE29YBOBY9U",5,132,136,"N","Y"
"RAWUCB4LFNKTY",5,106,119,"N","Y"
"R3IE8IPRSWGDDU",4,21,24,"N","Y"
"R3UDU33Y8E62UR",5,56,60,"N","Y"
"RTEKISVXN146U",5,31,33,"N","Y"
"R3FCZ4E69E3XBU",2,34,36,"N","Y"
"R2H3Y1GOMVRWCG",5,19,20,"N","Y"
"R2OH6XYEX4G6DP",5,125,127,"N","Y"
"R1N7CDR9J6TXQ0",5,25,25,"N","Y"
"R1707V948D1A8N",4,26,27,"N","Y"
"R1IYA0YLBHNQAJ",5,19,20,"N","N"
"R2C3EET5ZV55Q9",5,27,30,"N","Y"
"R2ACZ2HNI790DQ",5,201,217,"N","N"
"R2G0VWJTC3FNBO",5,20,20,"N","N"
"R1W5PAFHBWY2YJ",5,30,32,"N","Y"
"R2HXD66YJVIYNT",1,19,25,"N","Y"
"RJW16L9849HES",3,28,30,"N","Y"
"R2IRX0IJGEF953",5,22,25,"N","Y"
"R3SXANZQ78UM5X",5,24,29,"N","Y"
"R3CR30EZ4UKUGZ",2,13,25,"N","Y"
"R3G6DFJO709VZB",5,20,20,"N","Y"
"R1M4NCZMLZZI1A",5,24,24,"N","Y"
"R12WC9OG7WINRX",1,179,204,"N","N"
"R330ZJUGFIB6PX",1,16,26,"N","Y"
"R1XB5RXDOSRPDP",5,20,21,"N","Y"
"R28QFO0SEAFXFX",5,60,60,"N","Y"
"R3CE2WCJ41SVNU",5,21,22,"N","Y"
"R3EZJ2QDGO6F49",5,23,23,"N","Y"
"R28GVA9QU6H09V",1,19,25,"N","Y"
"R1M6FP1DED7QEG",5,20,20,"N","Y"
"RT9LV2K0RD09N",5,29,30,"N","Y"
"R3R42MWWX0O8Z5",1,248,257,"N","Y"
"R3CS3M7MK8H0ZO",1,16,24,"N","N"
"R2H3ND1ZYTLVY7",1,24,25,"N","Y"
"R3JQ5PD5FEM4AJ",5,30,31,"N","Y"
"R32CDJE5FBSUKD",3,48,58,"N","N"
"R3OIGNYV3K163",1,19,22,"N","Y"
"R3N56Q51VOH3GP",5,71,82,"N","Y"
"R320DOLYFQL941",5,60,73,"N","Y"
"R1G286MPFO4VSD",1,28,29,"N","Y"
"R1WI4H3L0PMTUD",5,91,102,"N","N"
"R2R468MXKDFXTS",1,20,26,"N","Y"
"RUHRM3TPVMIR3",5,23,24,"N","Y"
"R2NDJQONZKBT3S",5,53,53,"N","Y"
"R3VOMQLLZ8ZVXE",5,27,30,"N","Y"
"RBYVIY4N580ZL",4,28,36,"N","N"
"RLKDMK4IN8EE2",2,26,31,"N","N"
"R26MUCDTN51HZ",4,43,47,"N","Y"
"R2PFOUBK84LHCQ",5,81,87,"N","Y"
"R1QCL3TN0IXWWL",5,36,37,"N","Y"
"R1YD4UTX23UPQS",5,156,172,"N","Y"
"R1WDL4NMDOHM6C",5,21,21,"N","Y"
"R2ELOQCLZI0DFG",4,71,81,"N","Y"
"R3JC39R1K1RNK0",4,24,26,"N","N"
"R2CL96G2DMSIYM",5,26,28,"N","Y"
"R2Z0055ILLR01G",5,22,24,"N","Y"
"R1342FYUTXCRC1",5,40,42,"N","Y"
"R2JWR3FX697T20",1,65,81,"N","Y"
"RFQUIIPPLD0RE",5,24,24,"N","Y"
"R2HARXHDQL7GOQ",5,74,79,"N","Y"
"R1OPE5QPXS2ML6",5,30,30,"N","Y"
"R1NRV9NCTM406C",5,31,35,"N","Y"
"RFRC3N0AULGKI",5,23,30,"N","N"
"R2NEQ6DMQP6NRG",5,21,21,"N","Y"
"R3TVBYCBX8OM35",5,25,25,"N","Y"
"R2SZTN170QAVYZ",5,18,20,"N","Y"
"R3RP8LPIZHGD3D",5,90,95,"N","N"
"RWDNV1UWY9V51",5,20,23,"N","Y"
"R2CT0R17WJEKE1",1,185,208,"N","Y"
"R1XTFV3Q7TKT6L",5,19,23,"N","Y"
"R1I2L8908G00AL",5,131,138,"N","Y"
"R2PKUQVVPK6UYY",4,29,30,"N","Y"
"R1YVD8YE75FIVB",5,44,45,"N","Y"
"R15SXGCHDDPUTY",5,31,32,"N","Y"
"R3S816341W725A",5,20,21,"N","Y"
"R1E6BDJNO1G0Q9",1,35,40,"N","Y"
"R3KEFPNCPYEXO0",5,20,21,"N","Y"
"R2AC3TEOL89473",1,33,34,"N","N"
"R1IAXEPRDR6UT2",5,56,71,"N","Y"
"RTMZ6YN81MJRZ",5,31,34,"N","Y"
"R16MBCYCA14LRU",5,20,22,"N","Y"
"R2DKNIMF649RYL",5,144,145,"N","Y"
"R1ZPC9NRDW60XK",5,45,50,"N","Y"
"R2QDD4KGMFENWX",5,23,28,"N","Y"
"RGNL8U4CD4V63",5,24,25,"N","Y"
"R253367WU3AVN2",4,26,26,"N","Y"
"R1YFBN2NF4UBFY",5,37,44,"N","N"
"R3FY490OTSGKPF",1,16,23,"N","Y"
"R10IF3JTXMK31M",5,20,23,"N","N"
"R1IZ0OGTHMNL4K",2,20,20,"N","N"
"R2F8FJNXQC0L9I",5,20,21,"N","Y"
"R2NR82KGJIM23K",5,107,117,"N","Y"
"R21ZB0Y1H2QP5Y",5,54,63,"N","Y"
"R1Y84HOJYPJ7C4",4,23,24,"N","Y"
"R8HULLGS5CD0I",1,28,28,"N","Y"
"RICJWMT4D636A",5,274,288,"N","Y"
"R1YK2L0XQDSD1Z",5,20,24,"N","Y"
"R1FACV4T2XUVEC",1,28,34,"N","Y"
"R3R4XJJ61QQKXQ",2,24,27,"N","N"
"R1AJYDYN1VE66J",1,20,20,"N","Y"
"R1K59JKRQN1HC1",5,20,20,"N","Y"
"R117ZDMF5JOC9O",5,44,48,"N","Y"
"RDLOV7Y8QQGDV",5,22,23,"N","Y"
"RRFOIOPJRMFYQ",1,16,22,"N","Y"
"R2VHTX7T0HRX40",1,69,69,"N","Y"
"R14JGOMW57FQCT",5,44,50,"N","N"
"RWE8YXWM2J9ZC",5,36,38,"N","Y"
"R10ETC2OY4TV50",5,20,24,"N","Y"
"R3DUS6XYS9HU1V",1,89,89,"N","Y"
"R34UEE4Z75PL09",1,28,40,"N","Y"
"R2Q82VTM87ZMIZ",5,23,28,"N","Y"
"R28NLZY3OJBU78",5,67,68,"N","Y"
"R177NYQPU3UV3E",2,17,20,"N","Y"
"R2N8BF3WHWCHSH",1,21,26,"N","N"
"R3ICVS1I96B4IS",5,75,79,"N","Y"
"R28DWIZ5G20SOB",3,31,32,"N","Y"
"R2QNMIW4WSJI8B",5,22,22,"N","Y"
"R20FWQR6INUIY9",5,49,53,"N","Y"
"R1XW1GQWS9S7RF",5,34,34,"N","Y"
"R1Y9IYJDL4SOXJ",5,18,20,"N","N"
"R2BBWWB0W1VB42",5,21,21,"N","N"
"RG79QAKPXZPQR",5,23,23,"N","Y"
"R10NYJLIUQMBAM",1,20,21,"N","Y"
"R17LFKZP5RM2GC",5,21,25,"N","N"
"RA066WW4QFNV8",5,30,30,"N","Y"
"RBCAXXG7ZTFUK",1,50,58,"N","Y"
"R13IGLDCCU55HX",5,42,42,"N","Y"
"R1L757HB014CLK",2,20,20,"N","N"
"R2WOU3E86QF527",1,39,41,"N","Y"
"RUPQ2V5U1B6ZU",1,42,58,"N","N"
"R3MT99C1W1CH55",2,35,37,"N","Y"
"R6D7EP5MWJ6PM",5,29,33,"N","Y"
"R2JRD4RE3I9G9",5,34,34,"N","Y"
"RS53GZJ2WI32L",5,28,39,"N","N"
"R2TJIRIDS0IH3I",5,38,43,"N","N"
"RSOO241IMWXI8",1,20,23,"N","Y"
"R78A19J221Q1B",4,33,36,"N","N"
"R3EDYSHQQ27SA7",5,288,312,"N","Y"
"R1HC6XAH0SZ2F4",5,28,29,"N","Y"
"RMYYPU044WOZG",1,87,98,"N","N"
"R39GD4PIS3RBGW",5,28,35,"N","Y"
"R3QQHH9VRUTU5A",5,24,27,"N","Y"
"R1UBIKFWET0MU9",2,12,20,"N","Y"
"R39EHZQ1JB8R52",1,13,20,"N","Y"
"RSE7MQ1GGYZBG",3,19,22,"N","Y"
"RGEC0GN84BKCT",5,113,120,"N","N"
"R30E1R6L5ID6B5",5,30,36,"N","Y"
"R858MLE7HKEX8",5,22,22,"N","Y"
"R316Q35COJ7VFT",5,179,207,"N","Y"
"R2TZQLE6FMRQLT",1,32,34,"N","Y"
"R3DBPO409EHPFO",1,14,21,"N","N"
"R15SG7CWY3ASA7",4,52,54,"N","Y"
"R1JZ6AWCO4AQY5",5,38,38,"N","Y"
"R22S81WQLZ712M",1,57,67,"N","Y"
"RMD4049XV7VBS",5,81,101,"N","N"
"R1DPE6WLYN57W4",1,51,52,"N","N"
"R38F26USSK0B7K",5,25,27,"N","Y"
"R36KK5KQ0IOU7N",5,185,198,"N","N"
"R1SCOTLCSK3EDD",5,32,32,"N","Y"
"R3A58VRG9OIEA5",5,20,24,"N","N"
"R33ZCDDO0PGFPI",4,19,20,"N","Y"
"R1EXV9CUORQ7A6",2,35,40,"N","Y"
"R3AHU6PM69FKIL",1,19,20,"N","Y"
"R3RVSWCPPGTWUL",1,18,23,"N","Y"
"R1YB4AENXCX1AO",4,24,28,"N","Y"
"R1RR4FTFQFTZQV",1,18,21,"N","N"
"RWA8DP6SGVQOM",5,33,33,"N","Y"
"R2DXO2V8ZM6ZMZ",5,33,38,"N","Y"
"R31Q0VR5R2O3QD",5,30,31,"N","Y"
"RU46EF8T8GPJI",5,121,121,"N","Y"
"R17CYYD9YC5UBL",5,52,58,"N","Y"
"RR4JU21WEEAE0",3,14,20,"N","N"
"R28LXCJLBOKHVJ",1,23,27,"N","Y"
"RI2025BQZVNW8",1,33,37,"N","Y"
"R35V8EUSCFWD2H",2,28,32,"N","Y"
"RY9Q0ZPPKUT32",4,20,21,"N","Y"
"R1HNCIJLM82VG8",5,21,22,"N","Y"
"R1JDNZX36PDBKN",5,52,54,"N","Y"
"R2BTSBYK4G2X1Z",1,13,23,"N","Y"
"R2F9SE8IRXBDLW",1,20,30,"N","N"
"R3HYDOHZPA1POJ",3,22,22,"N","N"
"R1518ZWX3BNGUC",5,20,21,"N","Y"
"R1R2VSW0YS7FAZ",5,21,22,"N","Y"
"RQL7KOG87Y4ZO",5,22,24,"N","Y"
"R2VXCO3UD7UFUB",5,28,30,"N","Y"
"RWN3A2L6YV7K9",5,190,205,"N","N"
"R3QTFJ4W3X3QMN",5,18,21,"N","N"
"R112SEKNOUQEDO",5,119,121,"N","Y"
"R3MRMNQSJ04XD3",5,30,34,"N","Y"
"R25CKZEW475C08",3,25,26,"N","Y"
"RBEW9E5U831JA",1,21,36,"N","N"
"RM71UD6XDMKRS",5,136,140,"N","Y"
"R3IM0DJ0GM2W4J",5,19,25,"N","N"
"R2M5ZULD18AGZ9",5,29,32,"N","Y"
"RHG66II3WCF1V",1,31,33,"N","Y"
"RRV6WQVXBB91C",1,30,37,"N","N"
"RAPUO9SWQBY1M",5,17,20,"N","Y"
"R1T0RGGPOM48QB",1,41,48,"N","N"
"R37OFE1HQESZX6",5,24,25,"N","N"
"R3HBYFMQEJPOSW",5,28,30,"N","Y"
"R2NK1XSSZTZNSI",1,14,20,"N","Y"
"R1P5ICSMQBEW2A",4,39,42,"N","Y"
"R1OHODONOW646G",2,897,936,"N","Y"
"R2LSLQ7DMEBCRN",5,43,47,"N","Y"
"R1UX2J86WHNEKF",5,49,52,"N","Y"
"R2LRUF7IZT1OVM",5,16,24,"N","N"
"R1PIZ375KV35RH",4,38,39,"N","Y"
"RWTYWNTLPR6IT",5,26,31,"N","Y"
"R31W206VHONAPG",4,21,25,"N","Y"
"R3RHYJZ7SPKTPN",1,20,29,"N","N"
"R1XX62ERAW8OC3",5,38,41,"N","N"
"R26L1PQSBAIDWL",2,84,94,"N","Y"
"R34ZLL7NHX3L1T",2,64,64,"N","Y"
"R25X6YJP5QUAO3",5,156,167,"N","Y"
"R1E1KHAP4YMYEN",2,27,34,"N","Y"
"R2TBOG5V2VDLNG",5,20,22,"N","N"
"R1887TXHMI30SA",5,102,116,"N","Y"
"R1MIJ3W680XHWW",5,92,96,"N","Y"
"R2G3DQTWYHNPTA",1,28,36,"N","N"
"R1HY78EJIJ59SF",5,16,22,"N","N"
"R11FPWA7RIULJ8",1,16,23,"N","Y"
"R29L336XPU4K83",4,29,31,"N","Y"
"R3AIMLDL2KYY9L",4,31,31,"N","Y"
"RM2TOOGMY7HO7",5,91,102,"N","N"
"R2BREIXGV8N35K",4,26,29,"N","Y"
"R1NCOYHG1ZTTOZ",5,21,23,"N","Y"
"R3349DSW3NASEO",3,46,49,"N","N"
"RJ53BFOJ8KPSY",5,20,21,"N","Y"
"R15RCKHLNJTF5C",5,21,22,"N","N"
"RJDJRB7GXOHKR",1,17,24,"N","N"
"RUS2D3PWD987B",2,10,20,"N","Y"
"R2N8WUABLPVPLD",1,22,23,"N","Y"
"RW83WU645HPGK",4,18,21,"N","Y"
"R2BJ3L72C1V8DZ",3,21,24,"N","N"
"R1N2I7L4GBR1DD",3,23,25,"N","Y"
"RYKP1LEXDQ4ZQ",5,46,52,"N","N"
"R1QGQP6T6EQCAO",1,22,23,"N","Y"
"R2K6V4GXXK54LV",5,175,198,"N","N"
"R1RSIXG2AENFK2",5,297,319,"N","N"
"R309UY0LV5MEMI",5,20,21,"N","N"
"R36M2OPD430IFV",5,33,33,"N","Y"
"R336LZHS25M1T1",5,32,32,"N","Y"
"R2VXTKUWJJFYP6",1,21,34,"N","N"
"R27VJ1CABXN63C",3,25,28,"N","Y"
"RWLBXIFYKRJTU",5,19,23,"N","Y"
"R5R19PKIG5RUU",5,88,90,"N","Y"
"RJ42UP5J0D8Z9",2,31,33,"N","Y"
"RIJ5L8WNOEZEY",1,39,43,"N","N"
"R3R049RU22LP3D",5,26,27,"N","Y"
"R1AA7T8E73R8CI",1,77,92,"N","Y"
"R3GJSM1KFJ1TB6",1,23,32,"N","Y"
"RNMW6ISIH3WJ6",5,32,34,"N","Y"
"R6Y81EPRSYSQT",5,35,37,"N","Y"
"R3G9JLQSXTFLSS",2,31,44,"N","Y"
"R1VHTZIVK2LNLJ",1,26,35,"N","Y"
"R3O84AS1HPJDGJ",5,22,24,"N","Y"
"R24ILY7MR66RRB",5,26,27,"N","Y"
"R1Z50UOX1R1M9M",5,34,35,"N","Y"
"RCY9F114K9YWR",1,19,21,"N","Y"
"R22J7AKPUXIRY4",1,18,21,"N","Y"
"RX3FMICNJ8A05",1,19,25,"N","Y"
"R2157VYY81IGD2",3,16,21,"N","Y"
"R1CI9I6ZXQQ7IU",4,20,20,"N","Y"
"R2QTRWI9QH9F1R",5,86,106,"N","N"
"R3PM7KCFITZ48U",4,83,93,"N","Y"
"R1WY94IO5MU07S",5,26,29,"N","N"
"R1K9WMVUKAUE0J",5,29,31,"N","Y"
"R22Q98E9PP4N5E",5,21,21,"N","Y"
"R27CAN0QC7HPG7",5,19,21,"N","N"
"R28CQNIZ6158F6",5,21,21,"N","Y"
"RW2XM03PLWP55",5,24,28,"N","Y"
"R19PS6SAHI3RAA",5,23,25,"N","Y"
"R3PFLTEI7XJL15",5,46,51,"N","Y"
"R3W5599VOJJV9O",5,17,23,"N","N"
"R2MLNE2831T4K0",5,62,64,"N","Y"
"R3SZRH40DXE3G4",5,21,23,"N","Y"
"R328N0PCKW7FTJ",1,65,83,"N","N"
"R2FIZM0NFU8MSO",5,44,48,"N","Y"
"R1U91MVZOB40BN",4,37,48,"N","N"
"RIGUAHQ1KYC7K",5,39,41,"N","Y"
"R3NFJHN5ACZ54G",2,26,27,"N","Y"
"R169Y5I8D320V6",3,43,48,"N","N"
"RZGCJ9T6AYG0D",5,43,54,"N","Y"
"R18KGU28W62VOU",1,23,24,"N","Y"
"R3UPUA2M9FIKVP",3,17,22,"N","N"
"R26Q4J9V2GIX8N",5,24,29,"N","Y"
"R2M3HWSP4BK8II",5,20,20,"N","N"
"R1VRZ1B62IC8NO",5,24,25,"N","N"
"RK2WLYRE6MRSS",5,45,50,"N","Y"
"R8OVNF7ITPSWF",1,21,24,"N","Y"
"RB5TTRQVJAKB7",5,224,228,"N","Y"
"R2DAMZFDP280RQ",1,90,100,"N","Y"
"R2I2P5RF13LFMU",1,29,37,"N","Y"
"R35TVE8Y3WZCEC",4,30,34,"N","Y"
"R2A7XYF076QC82",4,20,23,"N","Y"
"R14PL94GE6KB3H",5,40,46,"N","Y"
"R3DDRWFISCGB3F",1,32,44,"N","N"
"R2NJR3K5OPLBVJ",3,36,39,"N","N"
"R23B798N0FEOBR",1,19,21,"N","Y"
"R27YUA388Q9W72",5,26,27,"N","Y"
"R2PNQH8FN2LFUD",3,16,20,"N","Y"
"R2HYXGLL08N4FY",1,18,27,"N","Y"
"R17605S21860MD",1,30,32,"N","N"
"R10WA0SJYXHYIY",1,62,72,"N","Y"
"RJM4ZOPWC4I8G",3,160,191,"N","N"
"R29JCL2NGJ9I52",1,28,40,"N","N"
"RMRT22OZ4CV3W",1,40,42,"N","Y"
"R3VBQKLWECFUH9",5,48,50,"N","Y"
"R1V830WDMRULDH",4,45,46,"N","Y"
"R3TLU3GFL9H0XV",5,34,37,"N","N"
"R8XSZHXKX0UPF",5,26,26,"N","Y"
"R3JHRORDHNAAGZ",1,39,47,"N","N"
"R150VRJ3PG2OL1",1,17,24,"N","Y"
"R3YGZZ8YRMQLL",5,24,27,"N","Y"
"R3UP2FATXLHHMA",5,45,46,"N","Y"
"R39EJTFTHMJGGK",1,44,51,"N","Y"
"R2X6FVL2CR4116",5,29,30,"N","Y"
"R1JBFG4O961A1F",1,37,38,"N","Y"
"R21VKADC3RWGZH",5,26,27,"N","Y"
"R3OTK18GUIJ857",5,104,109,"N","Y"
"R1RTKOG4EDCKTU",5,68,75,"N","Y"
"R2437S4GTCMFK7",5,21,23,"N","Y"
"R1CZ9PMMFH701D",5,55,58,"N","Y"
"R3AKPLX23C9PJY",2,36,38,"N","Y"
"RBOG3RRP358KK",5,46,58,"N","Y"
"R8DPCPLTJ0O3I",5,25,28,"N","Y"
"RHOWYNVGK1K2Y",5,44,46,"N","Y"
"R1BNDKGBP8159F",5,20,21,"N","N"
"R2B6T9Y4X7DVQN",1,18,20,"N","Y"
"R1QFF3E12HNH1K",1,17,20,"N","Y"
"RSW6YE19D9MFH",1,59,85,"N","Y"
"R2QK4LZE1OMGO4",5,51,59,"N","Y"
"R3B3X2Q4IUMW9T",1,20,26,"N","Y"
"R2JGNJ5ZPJT4YC",1,6201,6900,"N","N"
"R3G1FZSEOSUAGQ",1,59,85,"N","N"
"R2C86IJDYX7LJ4",1,34,43,"N","Y"
"R3BF3O5F3U0BO2",1,32,32,"N","Y"
"R2DQ3AUIMDMVY4",2,20,20,"N","Y"
"R1HFAJFUU6L5C4",5,36,38,"N","Y"
"R24SN9SIVGU6VB",5,21,23,"N","Y"
"RM0VPF1MIDRB0",1,606,660,"N","Y"
"R3634J24HTTOP7",4,18,22,"N","Y"
"R19A2NWGM4DQ6R",5,32,36,"N","Y"
"R9QDFK8ANYD6P",5,48,48,"N","Y"
"RVQGNGKCWYO6U",1,29,33,"N","N"
"R1WXZUQCFOAMZY",5,201,228,"N","Y"
"R3SLCU79SKB4BA",1,56,80,"N","N"
"R2PHMO23VKP9Q9",1,20,27,"N","N"
"R3LNUZW3TV889P",5,46,52,"N","Y"
"R3OZB9USYTSQQH",5,24,28,"N","N"
"R5FD7J873SE15",1,21,25,"N","Y"
"R3DIS7Y5Q5MW38",5,45,54,"N","N"
"R37TDU9YXDPQ4V",5,30,31,"N","Y"
"R2CD4QDO66M407",5,15,27,"N","Y"
"R1JA2LX7M3VN0J",1,23,29,"N","N"
"R2FK9NX5GNWFFQ",5,17,20,"N","N"
"R1R6D71PRBXOMR",1,49,52,"N","Y"
"RK9UYV3UO9PL2",5,20,28,"N","Y"
"R240QR6YOP0J08",1,88,92,"N","Y"
"R3VSP5IQZF3ODF",5,102,127,"N","N"
"R2KJIHWY5MCEJQ",1,22,27,"N","N"
"R3TCR5L9P77WVH",2,23,23,"N","Y"
"RC1GM8FN9W6XK",5,57,64,"N","Y"
"R2PQMQ1PC9WB7M",1,29,37,"N","N"
"RGR4XL99XMC1I",1,19,23,"N","Y"
"RURBG8Q66GPCM",1,18,20,"N","N"
"R13F5Y31DXR5XE",1,25,30,"N","N"
"R564GC6DLL809",2,92,96,"N","Y"
